timestamp,source_type,host,src_ip,dst_ip,src_port,dst_port,protocol,event_id,event_type,details
2017-05-14T22:53:56Z,firewall,edge-fw,198.51.100.63,10.10.10.108,56220,80,TCP,,conn,conn_open from 198.51.100.63 to 10.10.10.108:80
2017-05-14T17:11:46Z,firewall,edge-fw,198.51.100.5,10.10.27.146,17213,53,TCP,,conn,conn_open from 198.51.100.5 to 10.10.27.146:53
2017-05-12T01:37:25Z,sysmon,backup-01,10.10.19.195,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_145.bak
2017-05-15T09:42:26Z,firewall,edge-fw,198.51.100.143,10.10.23.37,47762,80,TCP,,conn,conn_open from 198.51.100.143 to 10.10.23.37:80
2017-05-12T02:14:32Z,firewall,edge-fw,104.17.39.137,10.10.17.121,45244,445,TCP,,conn,SYN from 104.17.39.137 to 10.10.17.121:445
2017-05-14T16:56:01Z,sysmon,host-ward15,10.10.16.93,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app25.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T01:30:20Z,sysmon,host-ward02,10.10.3.75,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_20.bak
2017-05-15T01:39:08Z,sysmon,host-ward79,10.10.30.53,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app1.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T20:42:43Z,firewall,edge-fw,198.51.100.102,10.10.7.94,57304,80,TCP,,conn,conn_open from 198.51.100.102 to 10.10.7.94:443
2017-05-13T11:41:36Z,sysmon,host-ward04,10.10.5.4,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app19.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T04:19:54Z,sysmon,host-ward26,10.10.27.45,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user338\Desktop\note453.txt
2017-05-12T11:10:02Z,firewall,edge-fw,198.51.100.87,10.10.31.197,55381,22,TCP,,conn,conn_open from 198.51.100.87 to 10.10.31.197:22
2017-05-14T17:31:59Z,firewall,edge-fw,198.51.100.109,10.10.15.9,29404,22,TCP,,conn,conn_open from 198.51.100.109 to 10.10.15.9:22
2017-05-15T01:40:37Z,firewall,edge-fw,198.51.100.121,10.10.5.215,22213,443,TCP,,conn,conn_open from 198.51.100.121 to 10.10.5.215:443
2017-05-14T10:34:36Z,sysmon,host-ward36,10.10.37.144,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app30.exe ParentImage: C:\Windows\explorer.exe
2017-05-13T03:39:44Z,firewall,edge-fw,198.51.100.7,10.10.49.23,41009,80,TCP,,conn,conn_open from 198.51.100.7 to 10.10.49.23:80
2017-05-15T19:31:51Z,sysmon,host-ward32,10.10.33.154,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app2.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T01:29:11Z,firewall,edge-fw,198.51.100.44,10.10.38.94,57071,53,TCP,,conn,conn_open from 198.51.100.44 to 10.10.38.94:53
2017-05-12T12:22:10Z,firewall,edge-fw,198.51.100.57,10.10.24.4,64667,443,TCP,,conn,conn_open from 198.51.100.57 to 10.10.24.4:80
2017-05-13T10:07:23Z,firewall,edge-fw,198.51.100.51,10.10.11.79,51443,80,TCP,,conn,conn_open from 198.51.100.51 to 10.10.11.79:80
2017-05-15T06:24:31Z,firewall,edge-fw,198.51.100.129,10.10.4.188,53437,135,TCP,,conn,conn_open from 198.51.100.129 to 10.10.4.188:135
2017-05-14T08:58:50Z,firewall,edge-fw,198.51.100.137,10.10.18.100,15461,22,TCP,,conn,conn_open from 198.51.100.137 to 10.10.18.100:22
2017-05-12T01:37:29Z,sysmon,backup-01,10.10.7.108,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_149.bak
2017-05-14T17:07:00Z,firewall,edge-fw,198.51.100.129,10.10.5.68,1294,445,TCP,,conn,RST from 198.51.100.129 to 10.10.5.68:445
2017-05-15T08:53:45Z,firewall,edge-fw,198.51.100.33,10.10.42.92,64432,443,TCP,,conn,conn_open from 198.51.100.33 to 10.10.42.92:443
2017-05-15T22:36:53Z,firewall,edge-fw,198.51.100.64,10.10.31.7,55606,22,TCP,,conn,conn_open from 198.51.100.64 to 10.10.31.7:22
2017-05-12T01:32:05Z,sysmon,host-ward02,10.10.3.130,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_125.bak
2017-05-14T01:25:21Z,firewall,edge-fw,198.51.100.53,10.10.46.78,40640,135,TCP,,conn,conn_open from 198.51.100.53 to 10.10.46.78:135
2017-05-12T13:36:41Z,sysmon,host-ward51,10.10.2.64,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app3.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T03:32:03Z,firewall,edge-fw,203.0.113.46,10.10.4.3,26666,445,TCP,,conn,SYN from 203.0.113.46 to 10.10.4.3:445
2017-05-15T14:38:43Z,firewall,edge-fw,198.51.100.18,10.10.29.26,38338,443,TCP,,conn,conn_open from 198.51.100.18 to 10.10.29.26:443
2017-05-15T16:39:49Z,sysmon,host-ward01,10.10.2.71,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app5.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T05:52:33Z,sysmon,host-ward56,10.10.7.130,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user141\Documents\doc344.docx
2017-05-15T04:55:19Z,firewall,edge-fw,198.51.100.107,10.10.29.10,48546,53,TCP,,conn,conn_open from 198.51.100.107 to 10.10.29.10:53
2017-05-14T04:31:31Z,firewall,edge-fw,198.51.100.97,10.10.25.135,64254,80,TCP,,conn,conn_open from 198.51.100.97 to 10.10.25.135:22
2017-05-14T22:00:59Z,firewall,edge-fw,198.51.100.31,10.10.10.222,44930,22,TCP,,conn,conn_open from 198.51.100.31 to 10.10.10.222:22
2017-05-15T06:06:53Z,sysmon,host-ward65,10.10.16.43,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user54\Desktop\note535.txt
2017-05-13T13:55:38Z,firewall,edge-fw,198.51.100.93,10.10.29.59,7569,443,TCP,,conn,conn_open from 198.51.100.93 to 10.10.29.59:443
2017-05-13T08:53:50Z,firewall,edge-fw,198.51.100.19,10.10.27.164,9823,135,TCP,,conn,conn_open from 198.51.100.19 to 10.10.27.164:135
2017-05-12T02:47:15Z,firewall,edge-fw,104.16.167.228,10.10.28.60,44478,445,TCP,,conn,SYN from 104.16.167.228 to 10.10.28.60:445
2017-05-12T00:07:59Z,windows,host-ward04,10.10.5.96,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user324 LogonType: 7
2017-05-14T07:43:00Z,firewall,edge-fw,198.51.100.11,10.10.32.116,12637,53,TCP,,conn,conn_open from 198.51.100.11 to 10.10.32.116:53
2017-05-13T09:29:01Z,sysmon,host-ward08,10.10.9.112,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app1.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T03:08:53Z,firewall,edge-fw,198.51.100.90,10.10.35.93,52785,80,TCP,,conn,conn_open from 198.51.100.90 to 10.10.35.93:80
2017-05-12T13:21:47Z,sysmon,host-ward29,10.10.30.114,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app1.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T16:50:00Z,firewall,edge-fw,198.51.100.143,10.10.5.25,15001,135,TCP,,conn,conn_open from 198.51.100.143 to 10.10.5.25:135
2017-05-12T07:41:37Z,firewall,edge-fw,198.51.100.1,10.10.50.102,35793,443,TCP,,conn,conn_open from 198.51.100.1 to 10.10.50.102:443
2017-05-14T00:17:56Z,firewall,edge-fw,198.51.100.81,10.10.29.123,12221,53,TCP,,conn,conn_open from 198.51.100.81 to 10.10.29.123:53
2017-05-14T05:40:50Z,firewall,edge-fw,198.51.100.135,10.10.22.139,7647,22,TCP,,conn,conn_open from 198.51.100.135 to 10.10.22.139:22
2017-05-15T10:56:23Z,firewall,edge-fw,198.51.100.40,10.10.8.140,58355,443,TCP,,conn,conn_open from 198.51.100.40 to 10.10.8.140:22
2017-05-15T02:11:14Z,sysmon,host-ward06,10.10.7.160,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user228\Desktop\note771.txt
2017-05-13T10:35:13Z,firewall,edge-fw,198.51.100.12,10.10.45.2,10026,80,TCP,,conn,conn_open from 198.51.100.12 to 10.10.45.2:443
2017-05-14T03:10:29Z,firewall,edge-fw,198.51.100.24,10.10.48.179,47840,53,TCP,,conn,conn_open from 198.51.100.24 to 10.10.48.179:53
2017-05-12T00:44:59Z,firewall,edge-fw,198.51.100.103,10.10.48.234,31551,22,TCP,,conn,conn_open from 198.51.100.103 to 10.10.48.234:80
2017-05-12T11:32:46Z,sysmon,host-ward65,10.10.16.107,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user78\Documents\doc266.docx
2017-05-13T15:04:00Z,sysmon,host-ward62,10.10.13.171,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user137\Documents\doc477.docx
2017-05-13T18:39:17Z,sysmon,host-ward59,10.10.10.147,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app28.exe ParentImage: C:\Windows\explorer.exe
2017-05-13T04:10:06Z,sysmon,host-ward12,10.10.13.130,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user237\Desktop\note824.txt
2017-05-13T08:58:39Z,firewall,edge-fw,198.51.100.61,10.10.13.243,64714,53,TCP,,conn,conn_open from 198.51.100.61 to 10.10.13.243:53
2017-05-12T17:07:45Z,sysmon,host-ward15,10.10.16.180,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app7.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T23:07:20Z,sysmon,host-ward21,10.10.22.128,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app9.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T10:21:37Z,firewall,edge-fw,198.51.100.93,10.10.27.147,50979,22,TCP,,conn,conn_open from 198.51.100.93 to 10.10.27.147:22
2017-05-15T09:30:40Z,firewall,edge-fw,198.51.100.118,10.10.4.191,50379,53,TCP,,conn,conn_open from 198.51.100.118 to 10.10.4.191:53
2017-05-14T18:00:51Z,sysmon,host-ward17,10.10.18.100,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user391\Desktop\note89.txt
2017-05-13T22:26:31Z,firewall,edge-fw,198.51.100.98,10.10.14.83,29521,135,TCP,,conn,conn_open from 198.51.100.98 to 10.10.14.83:135
2017-05-12T17:12:13Z,sysmon,host-ward52,10.10.3.177,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app6.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T09:29:09Z,firewall,edge-fw,198.51.100.93,10.10.18.236,14711,22,TCP,,conn,conn_open from 198.51.100.93 to 10.10.18.236:80
2017-05-12T17:56:53Z,firewall,edge-fw,198.51.100.9,10.10.29.162,56545,443,TCP,,conn,conn_open from 198.51.100.9 to 10.10.29.162:80
2017-05-15T03:52:50Z,firewall,edge-fw,198.51.100.117,10.10.39.82,62989,135,TCP,,conn,conn_open from 198.51.100.117 to 10.10.39.82:135
2017-05-13T09:29:34Z,firewall,edge-fw,198.51.100.107,10.10.23.168,50989,22,TCP,,conn,conn_open from 198.51.100.107 to 10.10.23.168:22
2017-05-12T09:36:53Z,sysmon,host-ward50,10.10.1.178,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app15.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T08:12:46Z,sysmon,host-ward02,10.10.3.159,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user278\Desktop\note694.txt
2017-05-15T07:12:15Z,firewall,edge-fw,198.51.100.17,10.10.9.143,30086,443,TCP,,conn,conn_open from 198.51.100.17 to 10.10.9.143:80
2017-05-12T00:50:01Z,firewall,edge-fw,203.0.113.45,10.10.3.209,1839,445,TCP,,conn,SYN from 203.0.113.45 to 10.10.3.209:445
2017-05-14T00:27:38Z,sysmon,host-ward10,10.10.11.114,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user81\Documents\doc355.docx
2017-05-13T11:01:23Z,sysmon,host-ward07,10.10.8.203,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app8.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T20:10:52Z,sysmon,host-ward10,10.10.11.204,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app37.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T03:39:18Z,firewall,edge-fw,198.51.100.58,10.10.27.106,7797,443,TCP,,conn,conn_open from 198.51.100.58 to 10.10.27.106:443
2017-05-12T21:44:39Z,firewall,edge-fw,198.51.100.124,10.10.6.138,24626,443,TCP,,conn,conn_open from 198.51.100.124 to 10.10.6.138:80
2017-05-12T04:18:37Z,firewall,edge-fw,198.51.100.59,10.10.14.198,25125,22,TCP,,conn,conn_open from 198.51.100.59 to 10.10.14.198:22
2017-05-12T03:45:28Z,firewall,edge-fw,198.51.100.71,10.10.36.69,4792,22,TCP,,conn,conn_open from 198.51.100.71 to 10.10.36.69:22
2017-05-15T13:41:18Z,firewall,edge-fw,198.51.100.47,10.10.27.140,29271,443,TCP,,conn,conn_open from 198.51.100.47 to 10.10.27.140:22
2017-05-12T13:22:08Z,sysmon,host-ward01,10.10.2.131,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user84\Desktop\note246.txt
2017-05-12T14:53:20Z,firewall,edge-fw,198.51.100.58,10.10.46.55,30318,22,TCP,,conn,conn_open from 198.51.100.58 to 10.10.46.55:22
2017-05-12T04:22:32Z,firewall,edge-fw,198.51.100.54,10.10.16.86,19157,135,TCP,,conn,conn_open from 198.51.100.54 to 10.10.16.86:135
2017-05-12T22:18:01Z,firewall,edge-fw,198.51.100.110,10.10.19.164,32197,443,TCP,,conn,conn_open from 198.51.100.110 to 10.10.19.164:443
2017-05-15T15:08:32Z,firewall,edge-fw,198.51.100.110,10.10.31.24,28541,80,TCP,,conn,conn_open from 198.51.100.110 to 10.10.31.24:80
2017-05-12T02:14:54Z,sysmon,host-ward18,10.10.19.34,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Windows\system32\mssecsvc.exe ParentImage: C:\Windows\explorer.exe Cmd: -m
2017-05-14T17:20:36Z,sysmon,host-ward15,10.10.16.248,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user292\Desktop\note27.txt
2017-05-13T00:17:18Z,sysmon,host-ward09,10.10.10.81,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user209\Desktop\note15.txt
2017-05-12T02:14:17Z,firewall,edge-fw,104.17.39.137,10.10.6.164,43968,445,TCP,,conn,SYN from 104.17.39.137 to 10.10.6.164:445
2017-05-12T22:15:02Z,sysmon,host-ward32,10.10.33.55,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app29.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T20:36:39Z,firewall,edge-fw,198.51.100.85,10.10.10.175,16389,80,TCP,,conn,conn_open from 198.51.100.85 to 10.10.10.175:80
2017-05-14T23:24:06Z,firewall,edge-fw,198.51.100.150,10.10.10.80,57560,80,TCP,,conn,conn_open from 198.51.100.150 to 10.10.10.80:80
2017-05-13T13:28:55Z,sysmon,host-ward42,10.10.43.82,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app9.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T06:19:37Z,sysmon,host-ward09,10.10.10.179,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user6\Documents\doc524.docx
2017-05-14T01:45:05Z,firewall,edge-fw,203.0.113.46,10.10.25.68,21008,445,TCP,,conn,SYN from 203.0.113.46 to 10.10.25.68:445
2017-05-13T15:12:12Z,firewall,edge-fw,198.51.100.146,10.10.4.9,7498,135,TCP,,conn,conn_open from 198.51.100.146 to 10.10.4.9:135
2017-05-12T04:08:59Z,firewall,edge-fw,198.51.100.72,10.10.43.44,42388,443,TCP,,conn,conn_open from 198.51.100.72 to 10.10.43.44:80
2017-05-12T12:14:23Z,firewall,edge-fw,198.51.100.22,10.10.12.43,64428,135,TCP,,conn,conn_open from 198.51.100.22 to 10.10.12.43:135
2017-05-14T07:16:07Z,firewall,edge-fw,198.51.100.106,10.10.35.79,53633,443,TCP,,conn,conn_open from 198.51.100.106 to 10.10.35.79:443
2017-05-12T17:27:51Z,firewall,edge-fw,198.51.100.99,10.10.13.226,28085,135,TCP,,conn,conn_open from 198.51.100.99 to 10.10.13.226:135
2017-05-14T18:48:55Z,sysmon,host-ward79,10.10.30.129,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user14\Documents\doc298.docx
2017-05-13T17:08:45Z,sysmon,host-ward04,10.10.5.140,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user114\Desktop\note331.txt
2017-05-15T03:16:58Z,sysmon,host-ward39,10.10.40.161,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app28.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T00:50:42Z,firewall,edge-fw,203.0.113.45,10.10.19.202,38507,445,TCP,,conn,SYN from 203.0.113.45 to 10.10.19.202:445
2017-05-14T21:03:32Z,firewall,edge-fw,198.51.100.20,10.10.6.70,8029,445,TCP,,conn,RST from 198.51.100.20 to 10.10.6.70:445
2017-05-15T00:23:20Z,firewall,edge-fw,198.51.100.108,10.10.7.23,19356,80,TCP,,conn,conn_open from 198.51.100.108 to 10.10.7.23:80
2017-05-15T14:18:54Z,firewall,edge-fw,198.51.100.115,10.10.25.207,8287,135,TCP,,conn,conn_open from 198.51.100.115 to 10.10.25.207:135
2017-05-12T08:29:36Z,firewall,edge-fw,198.51.100.81,10.10.25.218,44019,22,TCP,,conn,conn_open from 198.51.100.81 to 10.10.25.218:80
2017-05-14T21:04:36Z,sysmon,host-ward23,10.10.24.27,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user17\Documents\doc616.docx
2017-05-13T12:47:43Z,firewall,edge-fw,198.51.100.66,10.10.45.232,17155,443,TCP,,conn,conn_open from 198.51.100.66 to 10.10.45.232:443
2017-05-14T15:55:15Z,firewall,edge-fw,198.51.100.113,10.10.1.176,12075,135,TCP,,conn,conn_open from 198.51.100.113 to 10.10.1.176:135
2017-05-13T10:23:58Z,firewall,edge-fw,198.51.100.132,10.10.30.224,8466,22,TCP,,conn,conn_open from 198.51.100.132 to 10.10.30.224:22
2017-05-13T03:26:08Z,windows,host-ward36,10.10.37.211,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user42 LogonType: 7
2017-05-13T17:18:58Z,windows,host-ward24,10.10.25.39,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user26 LogonType: 7
2017-05-12T01:59:49Z,firewall,edge-fw,198.51.100.92,10.10.7.222,60390,53,TCP,,conn,conn_open from 198.51.100.92 to 10.10.7.222:53
2017-05-12T10:31:41Z,sysmon,host-ward10,10.10.11.229,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user4\Documents\doc330.docx
2017-05-14T04:22:33Z,firewall,edge-fw,198.51.100.69,10.10.31.28,43016,135,TCP,,conn,conn_open from 198.51.100.69 to 10.10.31.28:135
2017-05-12T22:07:49Z,sysmon,host-ward58,10.10.9.63,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app46.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T04:48:19Z,firewall,edge-fw,198.51.100.108,10.10.23.143,29175,135,TCP,,conn,conn_open from 198.51.100.108 to 10.10.23.143:135
2017-05-14T21:40:20Z,firewall,edge-fw,198.51.100.70,10.10.14.14,57848,53,TCP,,conn,conn_open from 198.51.100.70 to 10.10.14.14:53
2017-05-12T00:40:42Z,firewall,edge-fw,198.51.100.5,10.10.18.57,57713,135,TCP,,conn,conn_open from 198.51.100.5 to 10.10.18.57:135
2017-05-15T06:20:46Z,firewall,edge-fw,198.51.100.89,10.10.14.249,44899,22,TCP,,conn,conn_open from 198.51.100.89 to 10.10.14.249:443
2017-05-15T20:40:27Z,firewall,edge-fw,198.51.100.147,10.10.18.152,2460,135,TCP,,conn,conn_open from 198.51.100.147 to 10.10.18.152:135
2017-05-15T03:51:13Z,firewall,edge-fw,198.51.100.105,10.10.33.186,5268,445,TCP,,conn,SYN from 198.51.100.105 to 10.10.33.186:445
2017-05-13T06:05:23Z,firewall,edge-fw,198.51.100.72,10.10.25.217,28013,443,TCP,,conn,conn_open from 198.51.100.72 to 10.10.25.217:443
2017-05-13T11:50:15Z,firewall,edge-fw,198.51.100.97,10.10.2.52,21882,443,TCP,,conn,conn_open from 198.51.100.97 to 10.10.2.52:443
2017-05-12T13:32:58Z,firewall,edge-fw,198.51.100.20,10.10.4.98,62673,135,TCP,,conn,conn_open from 198.51.100.20 to 10.10.4.98:135
2017-05-14T21:40:17Z,sysmon,host-ward21,10.10.22.217,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app27.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T01:35:12Z,sysmon,backup-01,10.10.14.31,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_12.bak
2017-05-12T16:05:45Z,firewall,edge-fw,198.51.100.45,10.10.48.177,21333,53,TCP,,conn,conn_open from 198.51.100.45 to 10.10.48.177:53
2017-05-12T14:36:36Z,firewall,edge-fw,198.51.100.70,10.10.37.59,7336,22,TCP,,conn,conn_open from 198.51.100.70 to 10.10.37.59:22
2017-05-14T07:55:55Z,firewall,edge-fw,198.51.100.59,10.10.19.202,54382,22,TCP,,conn,conn_open from 198.51.100.59 to 10.10.19.202:22
2017-05-13T04:03:43Z,sysmon,host-ward24,10.10.25.119,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app11.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T16:10:27Z,firewall,edge-fw,198.51.100.118,10.10.4.52,32937,135,TCP,,conn,conn_open from 198.51.100.118 to 10.10.4.52:135
2017-05-13T07:17:22Z,windows,host-ward36,10.10.37.162,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user161 LogonType: 7
2017-05-12T19:19:44Z,sysmon,host-ward74,10.10.25.194,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user22\Documents\doc353.docx
2017-05-15T09:24:34Z,windows,host-ward53,10.10.4.32,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user174 LogonType: 2
2017-05-12T02:14:05Z,firewall,edge-fw,104.17.39.137,10.10.4.184,38684,445,TCP,,conn,SYN from 104.17.39.137 to 10.10.4.184:445
2017-05-13T12:28:05Z,firewall,edge-fw,198.51.100.83,10.10.43.128,60256,22,TCP,,conn,conn_open from 198.51.100.83 to 10.10.43.128:22
2017-05-12T02:14:14Z,firewall,edge-fw,104.17.39.137,10.10.5.100,46957,445,TCP,,conn,SYN from 104.17.39.137 to 10.10.5.100:445
2017-05-13T16:14:43Z,firewall,edge-fw,198.51.100.117,10.10.6.41,26952,443,TCP,,conn,conn_open from 198.51.100.117 to 10.10.6.41:443
2017-05-14T09:22:21Z,sysmon,host-ward72,10.10.23.57,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app30.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T09:53:32Z,firewall,edge-fw,198.51.100.13,10.10.50.2,4084,135,TCP,,conn,conn_open from 198.51.100.13 to 10.10.50.2:135
2017-05-13T14:39:34Z,firewall,edge-fw,198.51.100.116,10.10.21.173,41611,80,TCP,,conn,conn_open from 198.51.100.116 to 10.10.21.173:80
2017-05-14T10:22:25Z,sysmon,host-ward35,10.10.36.120,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app60.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T21:50:40Z,firewall,edge-fw,198.51.100.45,10.10.2.238,45784,80,TCP,,conn,conn_open from 198.51.100.45 to 10.10.2.238:80
2017-05-15T07:45:12Z,sysmon,host-ward40,10.10.41.124,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app20.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T23:48:26Z,sysmon,host-ward45,10.10.46.6,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app17.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T21:29:48Z,firewall,edge-fw,198.51.100.42,10.10.18.114,31164,80,TCP,,conn,conn_open from 198.51.100.42 to 10.10.18.114:80
2017-05-15T08:03:45Z,sysmon,host-ward26,10.10.27.113,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app21.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T13:09:11Z,sysmon,host-ward69,10.10.20.63,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app33.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T23:17:54Z,firewall,edge-fw,198.51.100.121,10.10.49.89,42185,53,TCP,,conn,conn_open from 198.51.100.121 to 10.10.49.89:53
2017-05-14T17:21:22Z,firewall,edge-fw,198.51.100.127,10.10.6.173,52378,80,TCP,,conn,conn_open from 198.51.100.127 to 10.10.6.173:80
2017-05-12T19:29:56Z,sysmon,host-ward15,10.10.16.30,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user14\Desktop\note62.txt
2017-05-13T15:13:16Z,firewall,edge-fw,198.51.100.117,10.10.46.108,1078,443,TCP,,conn,conn_open from 198.51.100.117 to 10.10.46.108:22
2017-05-12T20:26:46Z,firewall,edge-fw,198.51.100.20,10.10.47.197,53703,443,TCP,,conn,conn_open from 198.51.100.20 to 10.10.47.197:80
2017-05-15T02:22:23Z,sysmon,host-ward59,10.10.10.156,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app20.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T17:10:47Z,firewall,edge-fw,198.51.100.100,10.10.2.124,61045,53,TCP,,conn,conn_open from 198.51.100.100 to 10.10.2.124:53
2017-05-14T22:16:59Z,firewall,edge-fw,198.51.100.21,10.10.12.207,48206,135,TCP,,conn,conn_open from 198.51.100.21 to 10.10.12.207:135
2017-05-15T03:05:49Z,sysmon,host-ward56,10.10.7.184,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user97\Documents\doc839.docx
2017-05-14T22:44:55Z,firewall,edge-fw,198.51.100.123,10.10.27.216,31731,443,TCP,,conn,conn_open from 198.51.100.123 to 10.10.27.216:22
2017-05-12T14:12:02Z,firewall,edge-fw,198.51.100.132,10.10.45.180,18344,443,TCP,,conn,conn_open from 198.51.100.132 to 10.10.45.180:443
2017-05-14T21:26:29Z,firewall,edge-fw,198.51.100.102,10.10.49.192,33416,22,TCP,,conn,conn_open from 198.51.100.102 to 10.10.49.192:22
2017-05-13T23:22:04Z,sysmon,host-ward11,10.10.12.139,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user260\Desktop\note486.txt
2017-05-14T11:14:24Z,firewall,edge-fw,198.51.100.52,10.10.28.240,10530,443,TCP,,conn,conn_open from 198.51.100.52 to 10.10.28.240:80
2017-05-14T00:29:14Z,sysmon,host-ward59,10.10.10.242,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user54\Desktop\note49.txt
2017-05-15T10:55:44Z,firewall,edge-fw,198.51.100.4,10.10.14.33,42370,53,TCP,,conn,conn_open from 198.51.100.4 to 10.10.14.33:53
2017-05-13T15:50:26Z,firewall,edge-fw,198.51.100.148,10.10.21.187,29469,80,TCP,,conn,conn_open from 198.51.100.148 to 10.10.21.187:80
